score,review_content
5,기기가 엄청 무거워요. 
5,22노트 쓰다가 바꾸는 가볍고 퀄리티가 뛰어납니다
5,노트20에서 기변했는대 성능이나 디자인 무게 다 맘에 듭니다. 특히 AI기능이 맘에 드네요.<br/>
5,삼성제품은 a/s도 잘되고 항상만족합니다.
5,6년만에 갤럭시로 컴백했는데 일단 두께와 무게가 많이 가벼워졌어요.발열도 전혀못느끼겠구요..아쉬운건3.4월 이벤트선물보다 1.2월 이벤트가 더 좋았던것같구요. 디스플레이나 모든면에서 월등하네요.다만 내구성있었으면 좋겠어요.<br/>지금은 엘지폰이 없어졌지만. 엘지꺼는 6년썼거든요. 소프트웨어만큼. 하드웨어를 신경쓰셔서 오래쓰도록 해주시면 좋겠어요.그럼 정말충성할겡요<br/>#삼성전자이벤트참여
3,외관상 문제는 없는데 소프트웨어 문제인건지 하드웨어 문제인건지 자잘한 불편함이 있음 <br/>같이 구매한 노트북은 뭐랄까 정말 편한데 얘는 기존에 쓰던 다른 스마트폰보다 스펙성 한참 좋은모델인데 불편함
5,갑자기 구매하게 되서 어떤걸로할까 고민하다가  색상이 딱하나 있는걸로 추천해주셔서 홀딱반해 구매하게 됐어요<br/>전에 쓰던거랑 많이 달라 어색했지만 금방 적응하게 되더라구요<br/>예쁘고 사용하기 편해서 좋아요 ^^<br/>
5, 너무  좋아요 대박사건
5,항상 믿고 쓰는 삼성갤럭시 입니다.
5,올만에 폰을 바꿨는데 너무너무좋아요<br/>디자인도 예쁘고 성능도 짱짱임돠^^<br/>카메라며 번역기능 써치 뭐하나 빠지는게없어요<br/>역쉬 믿고사는삼숑임돠~<br/>올만에 폰을 바꿨는데 너무너무좋아요<br/>디자인도 예쁘고 성능도 짱짱임돠^^<br/>카메라며 번역기능 써치 뭐하나 빠지는게없어요<br/>역쉬 믿고사는삼숑임돠~<br/>#상품평이벤트<br/>#삼성 갤럭시s24+<br/>#짱짱좋아요
5,일단 써볼게요. 비싼값하는지 기대..
5,최신 AI폰으로 통화시 외국어 번역이 더니 너무 편리합니다~~~^^<br/>배경이 선명하고 침착한 색상이라 나이들어 노안이 있어도 눈이 침침하지 않아 더욱 놀라고 있습니다<br/>사진에서는 이전 사용하던 폰보다 색감이 좋은걸 확인하였고요<br/>빠르고 편리만 UI는 기대보다 더 좋았습니다<br/>앞으로도 더 좋고 멋있는 갤럭시 시리즈 기대하겠습니다~^^
5,항상 만족하고 있습니다
5,오랜만에 폰 바꿔서 좋아욘 속도도 빠른듯
5,"디자인과 색상 마음에 들고 사이즈 또한 한손에 쏙 안겨 넘 좋습이다, 성능 또한 대만족입니다."
5,상품이 좋아요.디자인도 깔끔하고
5,AI기능이 추가되어 관심을 가지고<br/>선택했습니다.<br/><br/>카메라 기능도 좋고 디자인 또한<br/>이쁘고 기본적으로 계속 삼성폰을 구입한<br/>사람입니다.<br/><br/>보다 편리한기능을 추가한점 잘 사용하며<br/>연구진의 노고에 감사드립니다.
5,색상부터~  디자인까지 마음에 드네요
5,핸드폰은 역시 삼성 <br/>삼성이 우주 최고입니다<br/>사용하기 편리하고  디자인 깔끔하고 이제 잘 사용해볼께요 AI기능 탑재되어 있으니 어떻게 사용하는지도 확인도해보고~ 아직 사용전이라 너무 기대가 됩니다  삼성은 기대를 저버리지 않기에 더 기대가 됩니다~~ 삼성 최고ㅋㅋㅋ
5,만족스럽고 사용감좋아요. 
5,#삼성전자이벤트참여<br/>휴대폰은 항상 갤럭시인데 자급제폰은 이번이 2번째로 방문없이 간편하게 사용한 앱들 그대로 이동할수 있고 통신사도 약정없이 원하는 데이터와 금액에 맞춰 선택이 가능해서 저는 아주 만족스러워요~ 옐로우는 아이보리톤에 더 가까워서 오렌지로 선택했는데 짙은 살구색 같기도 하고 황토색 같기도 한 오묘한 색상인데 튀지 않고 너무 예뻐요~ 외관은 아이폰이랑 흡사한데 그립감이 좋고 생각보다 안정적이라서 떨어뜨리는 일이 없는것 같아요~ 화면의 밝기는 이전 휴대폰보다 밝기가 편안해서 눈에 부담이 덜하고 터치감은 전보다 훨씬 부드러워 어플실행이 쉬워요! 휴대폰위치 추적도 가능해서 폰을 분실했을때 찾기 수월하고 번역기앱 필요없이 전화로 실시간 통역이 가능해서 해외여행갈때 너무 유용할거 같아요. 개통하고 2일째 사용중인데 너무 마음에 드네요
5,갤럭시를 계속 쓰는데 폰이 망가져서 자급제를 사서 사용하고 있어요. 몇 번 떨어뜨렸는데 다행히 망가지지 않고 잘 쓰고 있습니다. 삼성제품이 갈수록 늘어가네요. 그리고 한 번도 락이 걸린 적이 없어 잘 쓰고 있어요
5,"정말 똑똑한 삼성 s 24 울트라!  다양한 가능성, 대용량 배터리!  아름다운 디자인과 색상.  한국에 사는 외국인이라 꼭 필요한데, 즉석 언어번역 기능이 짱이네요."
1,"통화시 10번중 3~4번은 상대방 음질이 기계음이 섞이면서 대화 불가능 수준으로 말을 알아들을수 없습니다.(10번의 예시는 모두 다른 핸드폰(상대방)입니다.) 인터넷 검색해보니 저와 같은 증상으로 불편을 겪는 구매자들이 아주 많더군요. 1~20만원 전자제품도 아니고 고가의 핸드폰임에도 메인 기능인 통화에 문제가 있는 제품을 확실한 테스트도 없이 출시한것에 너무 화가 나네요. 고객 기망아닙니까?<br/><br/>폰 정상화까지 서비스센터 방문 등의 시간소요, 스트레스 등 짜증나네요"
5,AI 기능 및 번역 / 사진 촬영 등 다양한 분야에서 전에 사용하던 스마트 폰 보다 사용하기 편하고 업무에 잘 활용하기 좋습니다.
5,"아이폰 13 프로 맥스 쓰다가 핸드폰이 너무 크고 무겁고 삼성페이가 편리하고 , ios 특성상 이것저것 안되는게 많고 국내에서는 역시 갤럭시가 사용하기 편리한것같아 넘어왔습니다.<br/>약 일주일 사용한 결과 <br/>가장 만족스러웠던것은 디자인, 하드웨어적인 부분으로 각진 모서리 처리가 굉장히 세련되고<br/>한손에 쏙 들어오는 사이즈.. 등이 상당히 만족스러웠습니다.. 외형에 신경을 많이 썼다는게 느껴졌습니다.<br/>버벅거리는 것도 많이 개선돼서 부드럽게 보이는 등 만족스러웠습니다.<br/>정말 핸드폰이라는 이름에 걸맞는 사이즈,<br/>스마트폰다운 다양한 퍼포먼스가 가능하다는 점이 좋았네요.. 이제 단점 말씀드리겠습니다 <br/>일단 내수용은 퀄컴칩이 빠지고 엑시노스가 들어갔죠? 뭐 듣기론 퀄컴칩 대비 15-20퍼센트 성능 차이가 난다 흑우 아니면 이번 내수용 s24는 걸러야된다 말이 나오는 것 도 알고 있습니다만, 어쨌든 제가 직접 사용해서<br/>크게 문제가 없으면, 딱히 국내 제품만 퀄컴칩셋을 뺀 것에 대해 괘씸할 것도 없었을텐데 결론적으로 괘씸합니다. 왜 내수용만 엑시노스 넣었나요. 배터리가 너무 빨리 닳잖아요.. 아니 똑같은 칩셋을 넣던가 왜 같은 시리즈에 내수용만 안좋은 칩 넣습니까<br/>기분 나쁘게 실제로 사용시에도 배터리가 조루지 않습니까.. 그리고 랩도 8기가 넣었더라도요 외국판이랑 다르게? 진짜 자국민을 흑우로 보는겁니까?<br/>장점이 한 10가지면 이런 부분 때문에 각 5개씩 잡아먹어요 배터리, 램 차별한거<br/>5점씩 해서 합치면 빵점이라 이거 중고나라에 되팔꺼에요. 진짜 계륵같은 제품입니다.<br/>아니 한 3년전인가 쓰던 갤럭시a90보다 배터리 관리가 안되면 어떡합니까..<br/>다음부터 만들꺼면 적어도 똑같이 안좋게 만들거나 해야지 <br/>내수시장이랑 외국시장이랑 제품 차별해서 팔면 아이폰에서 다신 안넘어 옵니다.<br/>그리고 갤럭시는 중고나라에 보내겠습니다.<br/>수고하세요.<br/>ps. 충전 빨리 되는 것? 인정합니다. 진짜 엄청 빨라요. 그럼 뭐합니까. 배터리 빨리 달아서 보조배터리 항상 들고다니거나 귀찮게 충전기 들고다니면 그냥 무거운 핸드폰 쓰는거죠.<br/>뭐 사람 카페 전기도둑 만들 일 있습니까<br/>말이 좀 직설적이었는데 뭔가 진짜 센스가 없어서 못하고 몰라서 제품을 이렇게 판게 아니라 그냥 잔머리 굴린 느낌이 들어서 아쉬워서 한말씀 올립니다.<br/>진짜 너무 맘에 드는데 아쉽네요.<br/>제품 사이즈, 디자인는 역대급입니다.<br/>애플보다 이제 낫습니다."
5,보호필름 굳이 안붙여도 돼요
5,사용하기 편리하고 성능도 좋아요.<br/>모서리 곡선에 메탈 느낌 나서 이뻐요<br/>
4,망원경.  가격은 조금 낮췄으면.
5,성능이 좋긴 좋네요 빠른한게
5,디자인이 이전 모델보다 마아아아아아아앙아ㅏ아아ㅏ아ㅏ앙니 좋음
5,너무 좋아요 잘쓸것같아요
1,구매한지8일 지났습니다. <br/> 게임 할 때 와이파이 버벅 거리고 <br/> 인터넷 버벅 거리고 갑자기 화면이 다운되고 <br/> 먹통이 되기도 합니다ㅡ  <br/>새 폰이라고 하기엔 너무 황당합니다. <br/> 맘 같아선 반품 하고 싶네요 as문의를 해서 고쳐야하는지..  <br/>
5,사용이 편리하고 기능도 좋아요
5,"터치감이 좋아지고, 이번 5 시리즈에서는 AI기능이 들어있어서 번역기능이 너무 사용하기 편리합니다. 또한 카메라로 사진을 찍으면 롸질도 높어지고, 사진을 편집 할 수 있는 기능이 많아져서 편집기능을 포토샵 수준으로 잘 쓰고있어요 배경화며뉴설정 기능도 추가되서 잡지같은 이미지 편집도 되요. 최고입니다."
5,튼튼하고 로열색이라 색상도 이쁨 맨날 시커먼것만쓰다가 하늘색 투명케이스끼고댕기니<br/>칙칙한감이없어서 좋고 울트라라 빠릿한데<br/>24나올때 줌하향에 화질조금 올렸다그래서<br/>더욱만족중 ~~~ 26까지 존버~~~
5,디자인도 예쁘고 색상도 상큼하고 깔끔한거<br/>같아요.<br/>사이즈도 적당하니 손에 쥐기 괜찮아요.<br/>혜택을 활용해서 가격도 잘 사게된것 같아서 더 좋으네요.<br/>사진검색 기능과 번역기능<br/>여행가서 진짜 유용하게 잘 사용한거 같아요
5,삼성 대리점서 설명을 잘해주셔서 구입했어요..성능도 좋고 요즘 가격도 괜찮은거 같아서 구입했어요.<br/>너무 좋네요
5,플립쓰다가 24써보니 너무 좋네요
5,#삼성전자이벤트참여     삼성전자 이벤트 참여<br/><br/>저는 입사하며 아이폰을 여러기종 5년여간 사용하다가 배터리 문제로 폰 교체를 고민하던중 갤럭시 울트라를 사고자 출시까지 3개월 이상 기다렸다가 사전예약구매로 첫날 구매하였습니다<br/><br/>체감상 울트라의 화질은 타 휴대폰 고급모델보다 훨씬 좋더라구요<br/><br/>차이라면 색감의 차이인데 옛날에는 타 브랜드거만 감성이야! 했는데 요즘엔 친구들이 헐 울트라 대박이다 왜이렇게 좋아? 라며 감탄합니다<br/><br/>최근 웨딩촬영하면서 찍은 사진 비교입니다<br/>갤럭시24 울트라  아이폰 13프로  스튜디오 카메라 입니다<br/><br/>울트라가 다른 카메라에 절대 밀리지 않더라구요<br/>직접 눈으로 보시면 알거에요!!<br/>색감의 차이는 분명히 있습니다<br/>화질로 별로다 하는 시절은 끝난거 같습니다
5,사이즈 및 제품의 품질이 좋습니다 만족합니다
5," 업무용 S22 울트라와 개인용 아이폰13 미니 사용중에 S23 스냅드래곤 8 gen 2 평이 좋고 주위에 실사용 하시는 분들 체감해보며 해외저널 S24 확정 스펙보고 S24 울트라로 자급제 사전예약 가능한 최대혜택 받으며 기기변경 했습니다.<br/> 간단히 요약하면 제가 사용해보거나 주위 가족지인분들 사용중인 갤럭시 중에서 &quot;처음으로 아이폰같은 소비자 사용 경험을 해볼 수 있는 갤럭시가 나왔네요!&quot; 입니다.^^<br/> S22 울트라처럼 디스플레이는 QHD+이지만 화면해상도 QHD+ 사용시 폰이 따뜻해 지는 것도 없고 아이폰13 미니에 비해 버벅거림이 느껴지던 것도 없이(S22 울트라에서는 필요없는 기능 비활성화등 최적화에도 아이폰 이후 사용시 역체감이 있었습니다) 만족스럽게 사용중입니다. 울트라만 적용된 글라스아머 반사감소 디스플레이와 업그레이드된 카메라센서는 실외나 밝은 실내에서 정말 좋고 업그레이드된 지문센서 역시 인식률과 정확성이 높아진 것이 체감됩니다. 사전예약 삼성닷컴 전용컬러(지폐시리즈 1천원-5천원-1만원 중 1만원권 그린) 1TB인데 스냅드래곤 8 gen 3 칩도 상당히 양품으로 발열없이 빠릿하고 배터리 오래가고 스마트폰 하나만 들고 다니며 물리SIM+eSIM(DSDS방식이라 약간의 불편함이 있지만 DSDA방식 상용화는 아직 먼훗날인지라, S24부터 eSIM 2개도 가능합니다) 번호 2개 사용하는 것이 정말 편합니다. AI기능 또한 이래저래 써보고 저의 사용 패턴에 맞게 최적화 중이지만 업무나 생활간 도움되는 것들이 있습니다. 거의 모든 기업들이 프리미엄 AI기능 유료화 수익창출을 목표로 하고 있으니 앞으로 더욱더 실생활이나 업무간에 도움되는 기능들이 늘어날 것이라 예상합니다.<br/> 마무리로서 S24 울트라는 정말 만족스럽게 사용중이지만 주위에 S24 플러스, 기본모델 사용자 분들과 서로간에 느끼는 울트라와 플러스, 기본모델 사이의 소비자 사용 경험과 그에 따른 브랜드 가치 격차가 점점 커지는 것이 안타깝습니다. 제조비용과 QC등 제조사의 사정이 있겠지만 소비자 사용 경험에 따른 브랜드 가치에 우선순위가 높아지기를 바랍니다. 그리하여 어떠한 이유때문에 어쩔수없이 사용하는 것이 아닌 무엇보다 1순위로 구입해서 사용하고 싶은 최선의 제품이 되기를 기원합니다. 화이팅!"
5,큰맘먹고  구매한 s24울트라  우선 손에만 들고 있어도 간지나는 느낌  고급스러워 좋습니다<br/>카메라로 사진찍어  친구들보여주면 화질좋다고 난리나고 앞으론 제 폰으로 사진찍자고 ㅋㅋ<br/>AI기능은 아직 완전히 숙지못해 능수능란하게 이용하지는 못하지만 빨리 배워 잘 사용해 보려고요<br/>저에게는 갤럭시가 짱이네요 
5,AI기능이 탑재되어 통역과 노트요약기능을 이용하려고 구매합니다..디자인과 색깔도 예쁘고 사용하기도 역시 갤럭시가 편리하네요..미국방문시 요긴하게 사용될거 같습니다..스마트폰은 역시 갤럭시 짱!
5,갤럭시 S24가 새로 출시되면서 삼성닷컴 전용색상인 블루에 빠져서 바로 구매했어요!<br/>성능이야 이제는 상향평준화가 되어서 만족스럽고 특히 이번 AI 기능은 여러모로 활용도가 좋아요!<br/>다만 티탸늄을 사용하면서 고급스럽지만 여전히 무거운건 아쉬워요~<br/>화면이 커서 영상보기는 좋고 사진도 만족스럽게 잘나와요^^ 삼성페이의 편리함은 다시 삼성폰을 찾게해주는 큰 요인이구요 <br/>앞으로도 이렇게 발전하는 삼성폰 기대하면서 응원합니다!^^
5,노트 S8을 6년간 넘 잘썼고...<br/>노트의 편리함 덕분에 다시 노트를 구매하려했더니 울트라로 바꼈네요...<br/>진짜 격세지감 느꼈어요.^^<br/>이미 튼튼하고 고장없고 편리하게 잘 썼기때문에 <br/>S24Ultra의 구매에 당연함만 있었습니다.♡<br/>강남전용의 티타늄 오렌지 컬러가 너무 고급스럽고 예뻐서 정말 감탄했어요.<br/>티타늄의 페일골드컬러와 오렌지의 무광컬러가 이렇게 멋진 조합이라니 디자인에 죽고못사는(?)저는 그저 감탄만 연발했어요.<br/>워래 다이어리 케이스 (폰을 안전하게 쓰는데 최적화)를 선호하는데 폰컬러를 포기할 수 없어서 투명케이스만 구매했답니다.<br/><br/>S8보다 좀 무겁고 큽니다. 타원이 아니라서 그립감이 좀 빡(?)세요. 비교적 손이 큰편인데도 한손에 잡고 다니기 좀 버거워요. 하지만 시원시원하고 큰 화면은 또 메리트죠!<br/>항상 그렇듯 단점보단 장점이 많아요.<br/>펜터치감도 훨씬 섬세하고 찰(?)지다고 할까요?<br/>그리고 겜할때든 터치든 때마다 자잘한 진동감이 굉장히 고급져요. 표현이 힘든데..웅장한느낌? 암튼 취향저격이었어요. 심지어 펜컬러도 멋지고..<br/>S8쓰다가 S24로 오니 너무 최첨단같고..구동속도가 넘 빨라서 또 놀랐어요.ㅋㅋ<br/>카메라의 새로운기능과 AI번역기능.. 암튼 이것저것 뒤져보느라 날밤샜네요.<br/>지인들에게도 자랑합니다.ㅋ<br/>지상최강폰이라고..여러모로..<br/><br/>ex) 행복한맘으로 케이스다 악세서리다 하고 구매하고 다녔는데...세상에!!!<br/>삼성닷컴에서 개통이벤트혜택 있는거 몰라서 다 놓쳤네요 ㅜㅜ 아쉬워요..ㅜㅜ<br/>오늘 9시넘어 들어와보니 쿠폰날짜들이 오늘까지고..다행히 폰케이스 하나 겟했어요.<br/>이번 4월구매혜택이 좋네요. <br/>스마트태그 넘 귀여워요..<br/>아..이벤트 혜택 못 챙긴거 정말 아깝네요..ㅜㅜ<br/>삼성닷컴도 첨 방문한거 같고...가끔씩 광고떠도 삭제하기바빴는데...이런것도 있었네요.<br/>넘 늦게 알아서 아쉬울뿐...
5,색상 디자인 전부 마음에 들어요
5,"흐흐흐 생일 선물로 받은 제품입니다.<br/>중학생 때부터 지금까지 삼성 갤럭시 휴대폰만 구매하고 사용하고 있는데요. 그 중에서도 특히 노트 시리즈를 사랑하는 사람 중 한 명입니다.<br/>최근부터 노트 시리즈가 사라져서 너무 슬픈데... 이 제품은 디자인도 그렇고 기능도 그렇고 노트 시리즈와 똑같아서 아쉬울 필요가 전혀 없네요!<br/>저는 옐로우 색상을 사용하고 있는데 색상도 엄청 잘 빠졌고 펜슬 색상도 옐로우 색상이랑 잘 어울리는 색상이라 너무 마음에 들어요!<br/>사실, 요즘에 다시 둥근 디자인의 휴대폰을 좀 사용하고 싶어서 울트라 말고 다른 걸 살까 싶었는데,<br/>카메라 성능이라든지, 노트펜이라든지 이걸 못 놓겠네요 ㅠㅠ<br/>다음에는 둥근 버전의 울트라 버전도 나오면 좋겠어요. ㅎㅎ <br/>삼성페이 진짜 대박 최고~~"
5,기존에 계속 써왔던거라<br/>편리함
5,삼성 갤럭시 S9를 5년 가까이 고장 등의 문제 없이 잘썼습니다. 년식이 오래돼다보니 배터리  소모가 빨라지고 인터넷등 작동 속도가 느려지는것 같아 S24로 기기변경을 하게 되었는데 이기기를 선택한 이유는 사이즈가  선호 하는 크기며 새로운 AI기능 등 많은 것이 변화된것 같아서 기변을 하게 됐습니다.
4,모든 부분이 만족하려다가 구입한지 10여일 되었는데 전면 카메라 멈춤 현상으로 사용을 못하는 상태임.<br/>카메라가 주 용도 일 수도 있는 울트라의 기능으로 볼 때  어찌해야할지 모르겠음.
5,화면이 넓어서 시원스럽게 영상을 볼 수 있다.
5,크고 시원시원하고<br/>카메라능이 뛰어나고<br/>
5,배송도 원하는시간대에 딱맞춰서 와서 너무 좋습니다.<br/><br/>그리고 기존 S22 울트라 써서 무게차이나 이런건 못느끼겠는데<br/>디자인이 훨씬더 깔끔해지고 멋있어졌어요<br/><br/>
5,"안녕하세요. <br/>상품평 솔직하고 간단하게 적어봅니다.<br/><br/>- 구매 이유: 해외 출장 건으로 데이터사용 없이 번역서비스 기능 이용이 필요해서. <br/><br/>- 성능 만족/아쉬움: 사용 전이라 성능에 대한 답변은 드리기가 어려움. <br/><br/>- 디자인: 매우 이상적이고 심플한 디자인. 화면 가장자리 엣지 부분이 부드러운 곡선이 아닌 직선으로 떨어져서, 낙하시 충격으로 화면이 깨질 염려가 적어 좋습니다. 비싸지만 가볍고 튼튼한 티타늄 마감 좋습니다.<br/><br/>- 배송: 배송기사가 이렇게까지 친절하고 정시성이 확실한던 적은 처음입니다. <br/><br/>- 기타: 휴대폰 구매시 삼성 순정 케이스와 필름을 조금 더 저렴한 가격에 공급해 주실 수 있으면 좋겠습니다. 특별한 기능이나 디자인이 들어간 액세서리가 아니라면, 삼성이 장악할 수 있는 시장인데, 어째서 하지 않지요? 액세서리는 소모가 빠르고 교체주기가 짧은게 일반적인데, 그때마다 소비자가 삼성닷컴에 재방문하여 제품을 둘러보고 구매까지 하게 되는 커다란 홍보 효과를 생각하더라도, 삼성이 해당 시장에 관심을 기울이지 않을 이유가 없습니다. 또한 소비자들도 그것을 원하고 신뢰합니다.<br/><br/>주문부터 수령, 그 이후 제품의 품질까지 너무나 좋습니다. <br/>근로자가 자부심을 가질 수 있는 회사, 삼성. <br/>누구나 갖는 꿈이지만, 완벽한 일처리에 반하여 저 또한 삼성에서 일해보고 싶네요.<br/>고맙습니다."
5,이제는 정보가 다 쉽기 옮겨져서 너무 편하고 좋네요. 기존 폰이 너무 오래되어서 힘들었는데 빨라서 좋습니다
5,"#삼성전자이벤트참여<br/><br/>생각보다 배터리가 크지는 않아요 <br/>아이폰 8년쓰고 갤럭시로 넘어가서 3년 사용 결과,<br/>삼성페이 못 잃어요.. <br/>워치 사고 싶은데 손목 가늘어서 제겐 너무 커서 못 사는 중.. 작은 거 만들어주세요<br/>아이폰의 장점 디자인<br/>갤럭시의 장점 편리함<br/>사용하기 좋아요"
5,갤럭시22울트라 사용하다가 이번 사전구매시 기기변경하였습니다.  여지껏 다른 회사 제품은 사용해보지 않았고 갤럭시 시리즈만 이년주기로 계속 변경해서 사용해왔네요. 기능이야 뭐 교체시마다 확실히 편리하다라는게 체감이 되고 이번엔 특히나 외관이 고급스러워졌다 라는게 느껴지네요. 여지껏 블랙만 고집히다가 처음으로 옐로우를 선택했는데 이번 시리즈를 가장 잘 표현한 색상이 아닌가 합니다.<br/>만족하며 잘 사용하고 있습니다.<br/> #삼성전자이벤트참여
5,역시 24+ <br/>갤럭시만 4번째 내구성 디자인 모두 만족합니다<br/>
5,시용하기 너무 좋아요.<br/>재구매 두대사용중 입니다
5,개인적으론 뭐든지 삼성 브랜드 가 좋아서요 삼성만의 기술을믿고 사용하는 소비자 입니다.<br/>s20 모델 쓰다가 액정도 나가고 하여<br/>서비스센터에 갔는데 액정가값 도<br/>고가여서 새폰인 s24울트라 롤<br/>구매하게 되었는데요<br/>성능 디자인 모두만족하며 사용하고 있습니다 <br/>단점 이라면 무게 때문에 조금은 아쉬운 생각이 듭니다 그러나 나머지는 대만족 입니다.
5,색상 맘에들고 늘 써왔던 삼성이라 편해요
5,좋습니다. 역시 겔럭시!!!!
5,너무 가볍고 조아요
5,"#삼성전자이벤트참여<br/>4월 29일 오전에갤럭시 S24 Ultra 자급제<br/>(스페셜 컬러_티타늄 블루_256G)을 주문하고,<br/>4월 30일 오후에 배송 받았습니다.<br/>빠른 배송에 깊은 감사를 드리는 바입니다. <br/>적지 않은 나이라 하나 씩 배워가며 새 기기에 적응하고 있습니다. <br/>앞으로 사용함에 있어 많은 편의와 기쁨이 있을 것으로<br/>생각되어 행복합니다.<br/>이후애도 많은 지원과 보살핌을 부탁드립니다. "
4,"아이폰 SE3에서 갤럭시 S24로의 전환: 한 달간의 사용 후기<br/>저는 오랫동안 아이폰 SE3를 사용해 왔지만, 최근 불행하게도 파손되면서 새로운 스마트폰을 선택해야 했습니다. 이를 계기로 안드로이드 진영의 대표 기기인 갤럭시로 기회를 시도해보았습니다. 지난 한 달 동안 갤럭시를 사용하며 느낀 장단점을 아래와 같이 정리해 보았습니다.<br/><br/>1. 눈부신 120Hz 디스플레이와 OLED 화면의 매력<br/><br/>처음으로 120Hz 디스플레이를 경험하게 된 저는 놀라운 부드러움과 선명함에 감탄했습니다. 스크롤을 할 때 글자들이 흐릿해지지 않고 선명하게 보여지는 것이 매우 편안했습니다. 또한 OLED 화면의 깊은 검정색과 풍부한 색감은 영상 시청 경험을 한 단계 더 향상 시켜 주었습니다. 특히 어두운 장면에서 나타나는 디테일 표현은 정말 놀랍습니다.<br/><br/>2. 빠르고 정확한 지문 및 얼굴 인식<br/><br/>아이폰 SE3에서도 지문 인식을 사용했지만, 갤럭시의 지문 인식은 훨씬 더 빠르고 정확했습니다. 땀이 흐르는 손가락에서도 문제없이 인식되었고, 얼굴 인식 기능 또한 편리하게 활용할 수 있었습니다. 여러 번 시도해야 인식되는 이전 스마트폰과는 비교할 수 없는 만족스러운 경험이었습니다.<br/><br/>3. 합리적인 가격으로 프리미엄 기능 경험<br/><br/>갤럭시는 아이폰 프로 모델과 동일한 성능을 제공하면서도 가격은 훨씬 저렴하다는 점이 가장 큰 장점입니다. 저렴한 가격으로 최고의 모바일 경험을 원하는 사용자들에게 갤럭시는 매우 매력적인 선택지가 될 것입니다.<br/><br/>4. 개선 가능성이 있는 부분<br/><br/>1) 카메라 모듈 위치: 세로로 길게 위치한 카메라 모듈은 케이스를 사용하지 않을 경우 손가락이 걸리는 불편함이 있습니다. 디자인적인 측면에서 세로로 길게 배치한 것으로 이해되지만, 사용성을 위해 카메라 모듈 위치를 개선하는 것을 고려해보는 것도 좋을 것 같습니다.<br/><br/>2) 잦은 리프레시: 백그라운드에서 실행되는 다른 앱 때문에 작업 흐름이 방해되는 경우가 종종 있었습니다.<br/><br/>3) 성능 최적화 및 시스템 재부팅: 아이폰에서는 경험하지 못했던 성능 최적화 작업과 시스템 재부팅이 필요하다는 점이 다소 불편했습니다. <br/><br/>4) 앱 버벅임: 동일한 와이파이 환경에서 아이폰에서는 문제 없이 사용했던 앱이 갤럭시에서는 버벅임 현상을 보였습니다. <br/><br/>5) 불분명한 삼성 케어플러스 정보: 아이폰의 경우에는 어떤 상황에 대해 보장이 적용되는지 명확하게 확인할 수 있지만, 삼성 케어플러스의 경우에는 정보가 다소 불분명합니다. 보장 범위를 명확하게 제시하고, 고객센터 및 A/S 대리점 기준을 통일하는 등 정보 공개 및 서비스 개선이 필요하다고 생각합니다.<br/>(삼성멤버스 커뮤니티에서 보장이 된다 안 된다 하는 글들을 쉽게 볼 수 있다. 심지어 대리점 마다 기준이 다르다는 내용도 있다.)<br/><br/>총평<br/><br/>아이폰 SE3에서 갤럭시로 전환하면서 120Hz 디스플레이, OLED 화면, 빠른 지문/얼굴 인식 등 많은 장점을 경험했습니다. 하지만 카메라 모듈 위치, 잦은 리프레시, 성능 최적화, 앱 버벅임 등 개선해야 할 부분도 존재합니다."
5,처음으로 큰 폰을쓰는데 화면이 마음에드네요.  
5,삼성 브랜드 최고입니다
5,한손에 딱 들어오는게 쓰기에 편해요
5,새제품 오랫만이라서 너무 좋아 좋아 👍 
