제품그룹,제품군,세부제품,펫네임,모델코드,모델요약,출시일,색상코드,부품명,세부항목,기타,PART_NO,SPEC,상세스펙,표준품명,총예상 수리비(미반납가),총예상 수리비(반납가),Content
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NZKEKOC,SM-S916,23년 02월,(ZK) BLACK,액정,MAIN,-,GH82-31249A,SM-S916B,"SVC SCREEN ASSY-OLED,6.6 FHD+,GG,SM-S916",OCTA UB,"262,000","192,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NZKEKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (ZK) BLACK, 부품명 : 액정, 세부항목 : MAIN, 기타 : , PART_NO : GH82-31249A, SPEC : SM-S916B, 상세스펙 : SVC SCREEN ASSY-OLED,6.6 FHD+,GG,SM-S916, 표준품명 : OCTA UB, 총예상 수리비(미반납가) : 262000, 총예상 수리비(반납가) : 192000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NZKEKOD,SM-S916,23년 02월,(ZK) BLACK,액정,MAIN,-,GH82-31249A,SM-S916B,"SVC SCREEN ASSY-OLED,6.6 FHD+,GG,SM-S916",OCTA UB,"262,000","192,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NZKEKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (ZK) BLACK, 부품명 : 액정, 세부항목 : MAIN, 기타 : , PART_NO : GH82-31249A, SPEC : SM-S916B, 상세스펙 : SVC SCREEN ASSY-OLED,6.6 FHD+,GG,SM-S916, 표준품명 : OCTA UB, 총예상 수리비(미반납가) : 262000, 총예상 수리비(반납가) : 192000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NZKEKOO,SM-S916,23년 02월,(ZK) BLACK,액정,MAIN,-,GH82-31249A,SM-S916B,"SVC SCREEN ASSY-OLED,6.6 FHD+,GG,SM-S916",OCTA UB,"262,000","192,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NZKEKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (ZK) BLACK, 부품명 : 액정, 세부항목 : MAIN, 기타 : , PART_NO : GH82-31249A, SPEC : SM-S916B, 상세스펙 : SVC SCREEN ASSY-OLED,6.6 FHD+,GG,SM-S916, 표준품명 : OCTA UB, 총예상 수리비(미반납가) : 262000, 총예상 수리비(반납가) : 192000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGAKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGAKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGAKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,전면,-,GH96-15969A,"SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M","ASSY VT CAMERA-1/3.2""_12M(S916B)",CAMERA,"76,000","76,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 전면, 기타 : , PART_NO : GH96-15969A, SPEC : SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M, 상세스펙 : ASSY VT CAMERA-1/3.2""_12M(S916B), 표준품명 : CAMERA, 총예상 수리비(미반납가) : 76000, 총예상 수리비(반납가) : 76000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGAKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,초광각,-,GH96-15528A,"SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,",ASSY CAMERA-12M CMOS,CAMERA,"70,000","70,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 초광각, 기타 : , PART_NO : GH96-15528A, SPEC : SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,, 상세스펙 : ASSY CAMERA-12M CMOS, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70000, 총예상 수리비(반납가) : 70000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGEKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGEKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGEKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGEKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGEKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,전면,-,GH96-15969A,"SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M","ASSY VT CAMERA-1/3.2""_12M(S916B)",CAMERA,"76,000","76,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGEKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 전면, 기타 : , PART_NO : GH96-15969A, SPEC : SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M, 상세스펙 : ASSY VT CAMERA-1/3.2""_12M(S916B), 표준품명 : CAMERA, 총예상 수리비(미반납가) : 76000, 총예상 수리비(반납가) : 76000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLGEKOO,SM-S916,23년 02월,(LG) LIGHT GREEN,카메라,초광각,-,GH96-15528A,"SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,",ASSY CAMERA-12M CMOS,CAMERA,"70,000","70,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLGEKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LG) LIGHT GREEN, 부품명 : 카메라, 세부항목 : 초광각, 기타 : , PART_NO : GH96-15528A, SPEC : SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,, 상세스펙 : ASSY CAMERA-12M CMOS, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70000, 총예상 수리비(반납가) : 70000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,전면,-,GH96-15969A,"SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M","ASSY VT CAMERA-1/3.2""_12M(S916B)",CAMERA,"76,000","76,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 전면, 기타 : , PART_NO : GH96-15969A, SPEC : SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M, 상세스펙 : ASSY VT CAMERA-1/3.2""_12M(S916B), 표준품명 : CAMERA, 총예상 수리비(미반납가) : 76000, 총예상 수리비(반납가) : 76000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,초광각,-,GH96-15528A,"SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,",ASSY CAMERA-12M CMOS,CAMERA,"70,000","70,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 초광각, 기타 : , PART_NO : GH96-15528A, SPEC : SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,, 상세스펙 : ASSY CAMERA-12M CMOS, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70000, 총예상 수리비(반납가) : 70000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOD,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOD,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOD,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,전면,-,GH96-15969A,"SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M","ASSY VT CAMERA-1/3.2""_12M(S916B)",CAMERA,"76,000","76,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 전면, 기타 : , PART_NO : GH96-15969A, SPEC : SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M, 상세스펙 : ASSY VT CAMERA-1/3.2""_12M(S916B), 표준품명 : CAMERA, 총예상 수리비(미반납가) : 76000, 총예상 수리비(반납가) : 76000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOD,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,초광각,-,GH96-15528A,"SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,",ASSY CAMERA-12M CMOS,CAMERA,"70,000","70,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 초광각, 기타 : , PART_NO : GH96-15528A, SPEC : SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,, 상세스펙 : ASSY CAMERA-12M CMOS, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70000, 총예상 수리비(반납가) : 70000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOO,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOO,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOO,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,전면,-,GH96-15969A,"SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M","ASSY VT CAMERA-1/3.2""_12M(S916B)",CAMERA,"76,000","76,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 전면, 기타 : , PART_NO : GH96-15969A, SPEC : SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M, 상세스펙 : ASSY VT CAMERA-1/3.2""_12M(S916B), 표준품명 : CAMERA, 총예상 수리비(미반납가) : 76000, 총예상 수리비(반납가) : 76000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIAKOO,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,초광각,-,GH96-15528A,"SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,",ASSY CAMERA-12M CMOS,CAMERA,"70,000","70,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIAKOO, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 초광각, 기타 : , PART_NO : GH96-15528A, SPEC : SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,, 상세스펙 : ASSY CAMERA-12M CMOS, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70000, 총예상 수리비(반납가) : 70000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIEKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIEKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIEKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIEKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIEKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,전면,-,GH96-15969A,"SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M","ASSY VT CAMERA-1/3.2""_12M(S916B)",CAMERA,"76,000","76,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIEKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 전면, 기타 : , PART_NO : GH96-15969A, SPEC : SM-S916B,EUR,12M AF,S5K3LUSX03,S.LSI,8.65 x 9.86 x 5.055,12M, 상세스펙 : ASSY VT CAMERA-1/3.2""_12M(S916B), 표준품명 : CAMERA, 총예상 수리비(미반납가) : 76000, 총예상 수리비(반납가) : 76000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIEKOC,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,초광각,-,GH96-15528A,"SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,",ASSY CAMERA-12M CMOS,CAMERA,"70,000","70,000","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIEKOC, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 초광각, 기타 : , PART_NO : GH96-15528A, SPEC : SM-S911U,US,12M FF,IMX564-AAQH5,SONY,13.39x12.35x3.4,12M FF,, 상세스펙 : ASSY CAMERA-12M CMOS, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70000, 총예상 수리비(반납가) : 70000"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIEKOD,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,광각,-,GH96-15578A,"SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,",ASSY CAMERA-WIDE 50M 1/1.57_SM-S911,CAMERA,"128,500","128,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIEKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 광각, 기타 : , PART_NO : GH96-15578A, SPEC : SM-S911U,US,50M AF,S5KGN3SP,S.LSI,22.24x18.24x3.15mm,50M AF,, 상세스펙 : ASSY CAMERA-WIDE 50M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 128500, 총예상 수리비(반납가) : 128500"
THS,스마트폰,S 시리즈,갤럭시 S23+,SM-S916NLIEKOD,SM-S916,23년 02월,(LI) LIGHT PINK,카메라,망원,-,GH96-15579A,"SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/",ASSY CAMERA-TELE 10M 1/1.57_SM-S911,CAMERA,"70,500","70,500","제품그룹 : THS, 제품군 : 스마트폰, 세부제품 : S 시리즈, 펫네임 : 갤럭시 S23+, 모델코드 : SM-S916NLIEKOD, 모델요약 : SM-S916, 출시일 : 23년 02월, 색상코드 : (LI) LIGHT PINK, 부품명 : 카메라, 세부항목 : 망원, 기타 : , PART_NO : GH96-15579A, SPEC : SM-S911U,US,10M AF,S5K3K1SX,S.LSI,15.7x15.3x4.65mm,10M AF,1/, 상세스펙 : ASSY CAMERA-TELE 10M 1/1.57_SM-S911, 표준품명 : CAMERA, 총예상 수리비(미반납가) : 70500, 총예상 수리비(반납가) : 70500"
